1, 10, 7e-05
1, 100, 7e-05
1, 1000, 0.000116
1, 10000, 0.000211
1, 100000, 0.001609
10, 10, 0.00023
10, 100, 0.000202
10, 1000, 0.000331
10, 10000, 0.002281
10, 100000, 0.031968
100, 10, 0.0014
100, 100, 0.001413
100, 1000, 0.002425
100, 10000, 0.011137
100, 100000, 0.289614
1000, 10, 0.014345
1000, 100, 0.019298
1000, 1000, 0.025509
1000, 10000, 0.103516
1000, 100000, 2.528177
10000, 10, 0.117267
10000, 100, 0.127259
10000, 1000, 0.223507
10000, 10000, 1.011223
10000, 100000, 24.817762
