1, 0.000163, 0.025339, 0.006441, 0.037031
10, 0.001033, 0.028085, 0.007651, 0.038839
100, 0.020919, 0.062212, 0.069852, 0.058849
1000, 0.101531, 0.041701, 0.231917, 0.056483
10000, 1.032103, 0.164199, 2.302297, 0.176496
