1, 0.981902, 0.979187, 3.0844, 1.053666
10, 0.965882, 0.954093, 6.208224, 1.030994
100, 1.052117, 1.018087, 10.525328, 1.053723
1000, 2.023531, 1.064248, 14.122249, 1.051181
10000, 9.832179, 1.055263, 20.123481, 1.167879
20000, 19.972528, 1.14453, 20.625646, 1.181265
50000, 65.103422, 1.161525, 21.758019, 1.436087
100000, 141.179472, 1.512121, 27.918009, 2.63862
