1, 0.000116, 0.002693, 0.000702, 0.001787
10, 0.000331, 0.004686, 0.007153, 0.007257
100, 0.002425, 0.006088, 0.023273, 0.006091
1000, 0.025509, 0.017114, 0.172191, 0.019797
10000, 0.223507, 0.123213, 1.680256, 0.132054
