1, 10, 0.000166
1, 100, 0.00027
1, 1000, 0.000702
1, 10000, 0.006981
1, 100000, 0.2782
10, 10, 0.000878
10, 100, 0.001332
10, 1000, 0.007153
10, 10000, 0.01565
10, 100000, 0.17617
100, 10, 0.007673
100, 100, 0.016714
100, 1000, 0.023273
100, 10000, 0.033607
100, 100000, 0.207532
1000, 10, 0.082437
1000, 100, 0.123936
1000, 1000, 0.172191
1000, 10000, 0.243621
1000, 100000, 0.427214
10000, 10, 0.74616
10000, 100, 1.179736
10000, 1000, 1.680256
10000, 10000, 2.137942
10000, 100000, 2.846218
