10, 0.115929, 0.117208, 0.781843, 0.119652
100, 0.133677, 0.120764, 1.24135, 0.118286
1000, 0.21198, 0.126893, 1.747468, 0.122868
10000, 1.032103, 0.164199, 2.302297, 0.176496
100000, 17.095284, 0.414447, 2.877414, 1.358386
